Wavelength (nm)	Transmission (%)
637.6	0.972551
637.7	0.97220127
637.8	0.97185153
637.9	0.97152696
638.0	0.9712024
638.1	0.97090688
638.2	0.97061136
638.3	0.97034809
638.4	0.97008483
638.5	0.96985633
638.6	0.96962783
638.7	0.96943589
638.8	0.96924395
638.9	0.96908962
639.0	0.96893529
639.1	0.9688189
639.2	0.96870251
639.3	0.96862368
639.4	0.96854485
639.5	0.9685025
639.6	0.96846015
639.7	0.96845256
639.8	0.96844497
639.9	0.9684698
640.0	0.96849464
640.1	0.968549
640.2	0.96860336
640.3	0.96868388
640.4	0.96876439
640.5	0.96886726
640.6	0.96897013
640.7	0.96909121
640.8	0.96921229
640.9	0.96934719
641.0	0.96948208
641.1	0.96962622
641.2	0.96977036
641.3	0.9699191
641.4	0.97006784
641.5	0.97021654
641.6	0.97036525
641.7	0.97050939
641.8	0.97065354
641.9	0.97078881
642.0	0.97092407
642.1	0.97104641
642.2	0.97116875
642.3	0.97127449
642.4	0.97138024
642.5	0.97146615
642.6	0.97155206
642.7	0.97161542
642.8	0.97167877
642.9	0.9717174
643.0	0.97175602
643.1	0.97176835
643.2	0.97178068
643.3	0.97176577
643.4	0.97175086
643.5	0.97170842
643.6	0.97166598
643.7	0.97159635
643.8	0.97152672
643.9	0.97143088
644.0	0.97133505
644.1	0.9712146
644.2	0.97109416
644.3	0.97095126
644.4	0.97080837
644.5	0.97064571
644.6	0.97048305
644.7	0.97030378
644.8	0.97012451
644.9	0.96993217
645.0	0.96973984
645.1	0.96953832
645.2	0.9693368
645.3	0.96913023
645.4	0.96892366
645.5	0.96871634
645.6	0.96850902
645.7	0.96830534
645.8	0.96810166
645.9	0.96790603
646.0	0.96771041
646.1	0.96752716
646.2	0.96734391
646.3	0.96717725
646.4	0.96701058
646.5	0.96686446
646.6	0.96671835
646.7	0.96659648
646.8	0.96647461
646.9	0.96638033
647.0	0.96628605
647.1	0.96622231
647.2	0.96615857
647.3	0.96612786
647.4	0.96609715
647.5	0.96610147
647.6	0.96610579
647.7	0.9661466
647.8	0.96618742
647.9	0.96626565
648.0	0.96634388
648.1	0.96645985
648.2	0.96657583
648.3	0.9667293
648.4	0.96688277
648.5	0.96707289
648.6	0.967263
648.7	0.96748834
648.8	0.96771367
648.9	0.96797222
649.0	0.96823076
649.1	0.96851996
649.2	0.96880916
649.3	0.96912593
649.4	0.9694427
649.5	0.96978349
649.6	0.97012428
649.7	0.97048509
649.8	0.97084591
649.9	0.97122239
650.0	0.97159887
650.1	0.97198634
650.2	0.97237381
650.3	0.97276735
650.4	0.97316089
650.5	0.97355543
650.6	0.97394997
650.7	0.97434035
650.8	0.97473074
650.9	0.97511181
651.0	0.97549288
651.1	0.97585958
651.2	0.97622628
651.3	0.97657373
651.4	0.97692118
651.5	0.97724477
651.6	0.97756835
651.7	0.97786379
651.8	0.97815923
651.9	0.97842268
652.0	0.97868613
652.1	0.97891422
652.2	0.97914231
652.3	0.97933221
652.4	0.97952212
652.5	0.97967162
652.6	0.97982113
652.7	0.97992862
652.8	0.98003611
652.9	0.98010064
653.0	0.98016517
653.1	0.98018645
653.2	0.98020773
653.3	0.98018611
653.4	0.9801645
653.5	0.98010098
653.6	0.98003747
653.7	0.97993367
653.8	0.97982986
653.9	0.97968794
654.0	0.97954602
654.1	0.97936866
654.2	0.9791913
654.3	0.97898166
654.4	0.97877202
654.5	0.97853363
654.6	0.97829524
654.7	0.97803197
654.8	0.9777687
654.9	0.97748467
655.0	0.97720064
655.1	0.97690014
655.2	0.97659964
655.3	0.97628708
655.4	0.97597452
655.5	0.97565434
655.6	0.97533415
655.7	0.97501075
655.8	0.97468735
655.9	0.97436505
656.0	0.97404274
656.1	0.97372569
656.2	0.97340863
656.3	0.97310077
656.4	0.97279291
656.5	0.97249793
656.6	0.97220295
656.7	0.97192424
656.8	0.97164554
656.9	0.97138615
657.0	0.97112676
657.1	0.97088937
657.2	0.97065199
657.3	0.9704389
657.4	0.97022581
657.5	0.9700389
657.6	0.96985199
657.7	0.96969272
657.8	0.96953344
657.9	0.96940284
658.0	0.96927224
658.1	0.9691709
658.2	0.96906955
658.3	0.96899764
658.4	0.96892573
658.5	0.96888299
658.6	0.96884024
658.7	0.968826
658.8	0.96881176
658.9	0.96882495
659.0	0.96883814
659.1	0.96887734
659.2	0.96891653
659.3	0.96897994
659.4	0.96904335
659.5	0.96912887
659.6	0.9692144
659.7	0.96931965
659.8	0.96942491
659.9	0.96954726
660.0	0.96966962
660.1	0.96980624
660.2	0.96994286
660.3	0.97009074
660.4	0.97023863
660.5	0.97039468
660.6	0.97055072
660.7	0.97071175
660.8	0.97087278
660.9	0.9710356
661.0	0.97119841
661.1	0.97135986
661.2	0.97152131
661.3	0.97167832
661.4	0.97183533
661.5	0.97198496
661.6	0.97213459
661.7	0.97227407
661.8	0.97241355
661.9	0.97254036
662.0	0.97266716
662.1	0.97277901
662.2	0.97289085
662.3	0.97298577
662.4	0.97308068
662.5	0.97315701
662.6	0.97323335
662.7	0.9732898
662.8	0.97334625
662.9	0.97338189
663.0	0.97341754
663.1	0.97343182
663.2	0.9734461
663.3	0.97343885
663.4	0.97343161
663.5	0.97340304
663.6	0.97337447
663.7	0.97332516
663.8	0.97327585
663.9	0.97320672
664.0	0.97313759
664.1	0.97304989
664.2	0.9729622
664.3	0.9728575
664.4	0.9727528
664.5	0.97263291
664.6	0.97251303
664.7	0.97238
664.8	0.97224698
664.9	0.97210307
665.0	0.97195915
665.1	0.97180674
665.2	0.97165432
665.3	0.97149591
665.4	0.97133749
665.5	0.97117564
665.6	0.97101378
665.7	0.97085108
665.8	0.97068837
665.9	0.97052738
666.0	0.97036639
666.1	0.97020961
666.2	0.97005283
666.3	0.96990267
666.4	0.96975252
666.5	0.96961126
666.6	0.96947
666.7	0.96933974
666.8	0.96920948
666.9	0.96909214
667.0	0.9689748
667.1	0.96887207
667.2	0.96876934
667.3	0.96868267
667.4	0.96859601
667.5	0.9685266
667.6	0.96845719
667.7	0.96840596
667.8	0.96835474
667.9	0.96832232
668.0	0.96828991
668.1	0.96827666
668.2	0.96826341
668.3	0.96826938
668.4	0.96827535
668.5	0.9683003
668.6	0.96832525
668.7	0.96836865
668.8	0.96841205
668.9	0.96847311
669.0	0.96853417
669.1	0.96861181
669.2	0.96868945
669.3	0.96878236
669.4	0.96887527
669.5	0.96898189
669.6	0.96908852
669.7	0.9692071
669.8	0.96932568
669.9	0.96945427
670.0	0.96958287
670.1	0.96971938
670.2	0.96985589
670.3	0.96999809
670.4	0.97014029
670.5	0.97028587
670.6	0.97043144
670.7	0.97057801
670.8	0.97072459
670.9	0.97086976
671.0	0.97101494
671.1	0.97115632
671.2	0.97129771
671.3	0.97143298
671.4	0.97156825
671.5	0.97169514
671.6	0.97182203
671.7	0.97193842
671.8	0.97205481
671.9	0.97215872
672.0	0.97226263
672.1	0.97235226
672.2	0.97244189
672.3	0.97251567
672.4	0.97258945
672.5	0.97264603
672.6	0.97270261
672.7	0.9727409
672.8	0.97277919
672.9	0.97279839
673.0	0.97281759
673.1	0.97281717
673.2	0.97281675
673.3	0.97279648
673.4	0.9727762
673.5	0.97273615
673.6	0.97269609
673.7	0.97263661
673.8	0.97257713
673.9	0.97249887
674.0	0.97242061
674.1	0.97232448
674.2	0.97222836
674.3	0.97211556
674.4	0.97200276
674.5	0.9718747
674.6	0.97174664
674.7	0.97160494
674.8	0.97146325
674.9	0.97130975
675.0	0.97115625
675.1	0.97099293
675.2	0.97082961
675.3	0.97065859
675.4	0.97048756
675.5	0.97031105
675.6	0.97013453
675.7	0.96995481
675.8	0.96977509
675.9	0.96959449
676.0	0.96941389
676.1	0.96923473
676.2	0.96905558
676.3	0.96888018
676.4	0.96870477
676.5	0.96853537
676.6	0.96836597
676.7	0.96820474
676.8	0.96804351
676.9	0.96789252
677.0	0.96774153
677.1	0.96760271
677.2	0.96746388
677.3	0.96733901
677.4	0.96721414
677.5	0.96710483
677.6	0.96699552
677.7	0.9669032
677.8	0.96681087
677.9	0.96673676
678.0	0.96666264
678.1	0.96660774
678.2	0.96655284
678.3	0.96651793
678.4	0.96648303
678.5	0.96646868
678.6	0.96645434
678.7	0.96646086
678.8	0.96646739
678.9	0.96649488
679.0	0.96652236
679.1	0.96657066
679.2	0.96661895
679.3	0.96668767
679.4	0.96675638
679.5	0.9668449
679.6	0.96693342
679.7	0.96704091
679.8	0.96714841
679.9	0.96727382
680.0	0.96739924
680.1	0.96754133
680.2	0.96768342
680.3	0.96784075
680.4	0.96799809
680.5	0.96816906
680.6	0.96834003
680.7	0.96852288
680.8	0.96870573
680.9	0.96889858
681.0	0.96909142
681.1	0.96929226
681.2	0.96949309
681.3	0.96969983
681.4	0.96990657
681.5	0.97011705
681.6	0.97032754
681.7	0.97053958
681.8	0.97075163
681.9	0.97096302
682.0	0.97117442
682.1	0.97138298
682.2	0.97159154
682.3	0.97179511
682.4	0.97199869
682.5	0.97219519
682.6	0.9723917
682.7	0.97257914
682.8	0.97276659
682.9	0.9729431
683.0	0.97311961
683.1	0.97328346
683.2	0.97344731
683.3	0.97359692
683.4	0.97374653
683.5	0.97388052
683.6	0.97401451
683.7	0.97413168
683.8	0.97424884
683.9	0.97434821
684.0	0.97444758
684.1	0.97452839
684.2	0.9746092
684.3	0.97467092
684.4	0.97473264
684.5	0.97477497
684.6	0.9748173
684.7	0.97484018
684.8	0.97486306
684.9	0.97486666
685.0	0.97487026
685.1	0.97485497
685.2	0.97483968
685.3	0.97480611
685.4	0.97477255
685.5	0.97472152
685.6	0.97467048
685.7	0.97460299
685.8	0.9745355
685.9	0.97445273
686.0	0.97436996
686.1	0.97427323
686.2	0.97417651
686.3	0.9740673
686.4	0.97395808
686.5	0.97383796
686.6	0.97371784
686.7	0.97358848
686.8	0.97345912
686.9	0.97332224
687.0	0.97318537
687.1	0.97304276
687.2	0.97290015
687.3	0.9727536
687.4	0.97260705
687.5	0.97245835
687.6	0.97230966
687.7	0.97216059
687.8	0.97201152
687.9	0.97186381
688.0	0.97171609
688.1	0.97157139
688.2	0.97142669
688.3	0.9712866
688.4	0.9711465
688.5	0.97101249
688.6	0.97087849
688.7	0.97075194
688.8	0.9706254
688.9	0.97050757
689.0	0.97038975
689.1	0.97028176
689.2	0.97017377
689.3	0.97007659
689.4	0.96997941
689.5	0.96989387
689.6	0.96980832
689.7	0.96973507
689.8	0.96966183
689.9	0.96960139
690.0	0.96954096
690.1	0.96949368
690.2	0.9694464
690.3	0.96941245
690.4	0.96937851
690.5	0.96935792
690.6	0.96933734
690.7	0.96932998
690.8	0.96932262
690.9	0.9693282
691.0	0.96933378
691.1	0.96935186
691.2	0.96936994
691.3	0.96939994
691.4	0.96942994
691.5	0.96947116
691.6	0.96951238
691.7	0.96956399
691.8	0.96961559
691.9	0.96967664
692.0	0.96973769
692.1	0.96980714
692.2	0.96987659
692.3	0.96995332
692.4	0.97003005
692.5	0.97011286
692.6	0.97019566
692.7	0.97028329
692.8	0.97037091
692.9	0.97046205
693.0	0.97055319
693.1	0.97064651
693.2	0.97073983
693.3	0.970834
693.4	0.97092816
693.5	0.97102182
693.6	0.97111548
693.7	0.97120732
693.8	0.97129915
693.9	0.97138787
694.0	0.97147659
694.1	0.97156096
694.2	0.97164532
694.3	0.97172414
694.4	0.97180297
694.5	0.97187515
694.6	0.97194733
694.7	0.97201185
694.8	0.97207637
694.9	0.97213231
695.0	0.97218826
695.1	0.97223481
695.2	0.97228137
695.3	0.97231785
695.4	0.97235432
695.5	0.97238015
695.6	0.97240598
695.7	0.97242073
695.8	0.97243548
695.9	0.97243884
696.0	0.9724422
696.1	0.972434
696.2	0.97242581
696.3	0.97240602
696.4	0.97238623
696.5	0.97235496
696.6	0.97232368
696.7	0.97228115
696.8	0.97223862
696.9	0.9721852
697.0	0.97213177
697.1	0.97206793
697.2	0.97200408
697.3	0.97193041
697.4	0.97185674
697.5	0.97177394
697.6	0.97169114
697.7	0.97160001
697.8	0.97150887
697.9	0.97141027
698.0	0.97131167
698.1	0.97120655
698.2	0.97110144
698.3	0.97099081
698.4	0.97088019
698.5	0.97076511
698.6	0.97065004
698.7	0.9705316
698.8	0.97041316
698.9	0.97029248
699.0	0.9701718
699.1	0.97005
699.2	0.9699282
699.3	0.96980641
699.4	0.96968461
699.5	0.96956394
699.6	0.96944326
699.7	0.96932479
699.8	0.96920631
699.9	0.9690911
700.0	0.96897588
700.1	0.96886493
700.2	0.96875397
700.3	0.96864823
700.4	0.96854249
700.5	0.96844286
700.6	0.96834322
700.7	0.96825051
700.8	0.9681578
700.9	0.96807275
701.0	0.9679877
701.1	0.96791097
701.2	0.96783425
701.3	0.96776641
701.4	0.96769858
701.5	0.96764012
701.6	0.96758166
701.7	0.96753296
701.8	0.96748426
701.9	0.9674456
702.0	0.96740694
702.1	0.96737852
702.2	0.9673501
702.3	0.96733201
702.4	0.96731392
702.5	0.96730615
702.6	0.96729838
702.7	0.96730084
702.8	0.96730329
702.9	0.96731578
703.0	0.96732826
703.1	0.96735049
703.2	0.96737272
703.3	0.96740431
703.4	0.96743591
703.5	0.96747643
703.6	0.96751695
703.7	0.96756585
703.8	0.96761475
703.9	0.96767143
704.0	0.96772812
704.1	0.96779192
704.2	0.96785572
704.3	0.9679259
704.4	0.96799609
704.5	0.96807188
704.6	0.96814768
704.7	0.96822826
704.8	0.96830884
704.9	0.96839335
705.0	0.96847786
705.1	0.96856541
705.2	0.96865297
705.3	0.96874266
705.4	0.96883235
705.5	0.96892327
705.6	0.96901419
705.7	0.96910542
705.8	0.96919665
705.9	0.96928728
706.0	0.96937791
706.1	0.96946705
706.2	0.96955618
706.3	0.96964295
706.4	0.96972972
706.5	0.96981329
706.6	0.96989686
706.7	0.96997642
706.8	0.97005599
706.9	0.97013079
707.0	0.9702056
707.1	0.97027496
707.2	0.97034431
707.3	0.97040756
707.4	0.97047082
707.5	0.97052741
707.6	0.97058399
707.7	0.9706334
707.8	0.97068281
707.9	0.97072461
708.0	0.97076642
708.1	0.97080026
708.2	0.9708341
708.3	0.9708597
708.4	0.97088531
708.5	0.97090248
708.6	0.97091966
708.7	0.9709283
708.8	0.97093694
708.9	0.97093701
709.0	0.97093709
709.1	0.97092865
709.2	0.97092022
709.3	0.97090341
709.4	0.9708866
709.5	0.97086163
709.6	0.97083666
709.7	0.97080382
709.8	0.97077098
709.9	0.97073062
710.0	0.97069027
710.1	0.97064283
710.2	0.97059539
710.3	0.97054136
710.4	0.97048732
710.5	0.97042724
710.6	0.97036716
710.7	0.97030163
710.8	0.9702361
710.9	0.97016577
711.0	0.97009543
711.1	0.97002098
711.2	0.96994653
711.3	0.96986867
711.4	0.96979081
711.5	0.96971029
711.6	0.96962977
711.7	0.96954736
711.8	0.96946494
711.9	0.9693814
712.0	0.96929786
712.1	0.96921398
712.2	0.9691301
712.3	0.96904666
712.4	0.96896322
712.5	0.968881
712.6	0.96879877
712.7	0.96871853
712.8	0.96863829
712.9	0.96856077
713.0	0.96848325
713.1	0.96840918
713.2	0.96833511
713.3	0.96826518
713.4	0.96819526
713.5	0.96813013
713.6	0.968065
713.7	0.9680053
713.8	0.9679456
713.9	0.9678919
714.0	0.96783821
714.1	0.96779105
714.2	0.9677439
714.3	0.96770377
714.4	0.96766364
714.5	0.96763098
714.6	0.96759832
714.7	0.9675735
714.8	0.96754868
714.9	0.96753204
715.0	0.96751539
715.1	0.96750719
715.2	0.96749899
715.3	0.96749944
715.4	0.96749989
715.5	0.96750914
715.6	0.9675184
715.7	0.96753655
715.8	0.9675547
715.9	0.96758178
716.0	0.96760886
716.1	0.96764484
716.2	0.96768082
716.3	0.96772562
716.4	0.96777041
716.5	0.96782388
716.6	0.96787735
716.7	0.9679393
716.8	0.96800124
716.9	0.9680714
717.0	0.96814156
717.1	0.96821964
717.2	0.96829771
717.3	0.96838334
717.4	0.96846897
717.5	0.96856175
717.6	0.96865453
717.7	0.968754
717.8	0.96885348
717.9	0.96895917
718.0	0.96906485
718.1	0.96917621
718.2	0.96928757
718.3	0.96940404
718.4	0.96952051
718.5	0.96964148
718.6	0.96976246
718.7	0.96988733
718.8	0.97001219
718.9	0.97014029
719.0	0.97026838
719.1	0.97039905
719.2	0.97052971
719.3	0.97066225
719.4	0.97079479
719.5	0.97092852
719.6	0.97106224
719.7	0.97119645
719.8	0.97133066
719.9	0.97146464
720.0	0.97159862
720.1	0.97173167
720.2	0.97186473
720.3	0.97199616
720.4	0.97212759
720.5	0.97225671
720.6	0.97238583
720.7	0.97251196
720.8	0.9726381
720.9	0.97276061
721.0	0.97288312
721.1	0.97300136
721.2	0.97311961
721.3	0.97323299
721.4	0.97334638
721.5	0.97345433
721.6	0.97356228
721.7	0.97366427
721.8	0.97376625
721.9	0.97386177
722.0	0.97395729
722.1	0.97404588
722.2	0.97413448
722.3	0.97421573
722.4	0.97429699
722.5	0.97437053
722.6	0.97444408
722.7	0.97450959
722.8	0.9745751
722.9	0.9746323
723.0	0.9746895
723.1	0.97473817
723.2	0.97478684
723.3	0.9748268
723.4	0.97486676
723.5	0.97489788
723.6	0.97492901
723.7	0.97495123
723.8	0.97497345
723.9	0.97498675
724.0	0.97500004
724.1	0.97500444
724.2	0.97500883
724.3	0.97500441
724.4	0.97499998
724.5	0.97498686
724.6	0.97497374
724.7	0.97495209
724.8	0.97493045
724.9	0.97490049
725.0	0.97487053
725.1	0.97483252
725.2	0.97479451
725.3	0.97474875
725.4	0.97470298
725.5	0.97464979
725.6	0.9745966
725.7	0.97453636
725.8	0.97447611
725.9	0.9744092
726.0	0.97434229
726.1	0.97426915
726.2	0.974196
726.3	0.97411707
726.4	0.97403813
726.5	0.97395388
726.6	0.97386962
726.7	0.97378052
726.8	0.97369143
726.9	0.97359799
727.0	0.97350455
727.1	0.97340727
727.2	0.97331
727.3	0.9732094
727.4	0.9731088
727.5	0.97300539
727.6	0.97290198
727.7	0.97279628
727.8	0.97269057
727.9	0.97258308
728.0	0.97247558
728.1	0.9723668
728.2	0.97225801
728.3	0.97214843
728.4	0.97203885
728.5	0.97192894
728.6	0.97181903
728.7	0.97170926
728.8	0.97159949
728.9	0.9714903
729.0	0.97138111
729.1	0.97127291
729.2	0.97116472
729.3	0.97105791
729.4	0.97095111
729.5	0.97084607
729.6	0.97074104
729.7	0.97063811
729.8	0.97053518
729.9	0.97043468
730.0	0.97033417
730.1	0.97023638
730.2	0.97013859
730.3	0.97004378
730.4	0.96994896
730.5	0.96985734
730.6	0.96976571
730.7	0.96967749
730.8	0.96958926
730.9	0.96950459
731.0	0.96941992
731.1	0.96933894
731.2	0.96925797
731.3	0.96918078
731.4	0.9691036
731.5	0.96903028
731.6	0.96895697
731.7	0.96888756
731.8	0.96881815
731.9	0.96875267
732.0	0.96868718
732.1	0.96862561
732.2	0.96856403
732.3	0.96850632
732.4	0.96844861
732.5	0.96839471
732.6	0.9683408
732.7	0.96829061
732.8	0.96824042
732.9	0.96819383
733.0	0.96814724
733.1	0.96810413
733.2	0.96806101
733.3	0.96802122
733.4	0.96798143
733.5	0.9679448
733.6	0.96790817
733.7	0.96787453
733.8	0.96784088
733.9	0.96781003
734.0	0.96777917
734.1	0.96775091
734.2	0.96772265
734.3	0.96769677
734.4	0.9676709
734.5	0.9676472
734.6	0.9676235
734.7	0.96760175
734.8	0.96758001
734.9	0.96756002
735.0	0.96754002
735.1	0.96752155
735.2	0.96750308
735.3	0.96748593
735.4	0.96746878
735.5	0.96745274
735.6	0.9674367
735.7	0.96742157
735.8	0.96740644
735.9	0.96739203
736.0	0.96737762
736.1	0.96736375
736.2	0.96734988
736.3	0.96733639
736.4	0.96732289
736.5	0.9673096
736.6	0.96729632
736.7	0.96728311
736.8	0.9672699
736.9	0.96725663
737.0	0.96724337
737.1	0.96722993
737.2	0.9672165
737.3	0.96720281
737.4	0.96718912
737.5	0.96717509
737.6	0.96716106
737.7	0.96714663
737.8	0.96713221
737.9	0.96711734
738.0	0.96710247
738.1	0.96708713
738.2	0.9670718
738.3	0.96705598
738.4	0.96704017
738.5	0.96702389
738.6	0.96700761
738.7	0.96699088
738.8	0.96697416
738.9	0.96695702
739.0	0.96693989
739.1	0.9669224
739.2	0.96690492
739.3	0.96688714
739.4	0.96686937
739.5	0.96685139
739.6	0.96683341
739.7	0.9668153
739.8	0.9667972
739.9	0.96677908
740.0	0.96676096
740.1	0.96674292
740.2	0.96672489
740.3	0.96670705
740.4	0.96668922
740.5	0.9666717
740.6	0.96665418
740.7	0.9666371
740.8	0.96662003
740.9	0.96660351
741.0	0.966587
741.1	0.96657117
741.2	0.96655535
741.3	0.96654034
741.4	0.96652532
741.5	0.96651124
741.6	0.96649716
741.7	0.96648413
741.8	0.96647111
741.9	0.96645924
742.0	0.96644737
742.1	0.96643677
742.2	0.96642617
742.3	0.96641693
742.4	0.9664077
742.5	0.96639991
742.6	0.96639213
742.7	0.96638588
742.8	0.96637963
742.9	0.96637497
743.0	0.96637032
743.1	0.96636732
743.2	0.96636432
743.3	0.96636302
743.4	0.96636172
743.5	0.96636215
743.6	0.96636258
743.7	0.96636476
743.8	0.96636693
743.9	0.96637087
744.0	0.9663748
744.1	0.96638047
744.2	0.96638615
744.3	0.96639355
744.4	0.96640095
744.5	0.96641004
744.6	0.96641914
744.7	0.96642987
744.8	0.96644061
744.9	0.96645293
745.0	0.96646526
745.1	0.9664791
745.2	0.96649294
745.3	0.96650823
745.4	0.96652351
745.5	0.96654014
745.6	0.96655678
745.7	0.96657467
745.8	0.96659256
745.9	0.9666116
746.0	0.96663064
746.1	0.96665072
746.2	0.9666708
746.3	0.96669181
746.4	0.96671282
746.5	0.96673464
746.6	0.96675646
746.7	0.96677898
746.8	0.96680149
746.9	0.96682457
747.0	0.96684766
747.1	0.96687119
747.2	0.96689473
747.3	0.96691861
747.4	0.96694248
747.5	0.96696658
747.6	0.96699068
747.7	0.96701489
747.8	0.96703911
747.9	0.96706334
748.0	0.96708757
748.1	0.96711173
748.2	0.96713588
748.3	0.96715988
748.4	0.96718388
748.5	0.96720764
748.6	0.9672314
748.7	0.96725487
748.8	0.96727834
748.9	0.96730146
749.0	0.96732457
749.1	0.96734731
749.2	0.96737005
749.3	0.96739237
749.4	0.9674147
749.5	0.9674366
749.6	0.96745851
749.7	0.96748
749.8	0.96750149
749.9	0.96752258
750.0	0.96754367
750.1	0.9675644
750.2	0.96758513
750.3	0.96760553
750.4	0.96762594
750.5	0.96764609
750.6	0.96766624
750.7	0.96768621
750.8	0.96770617
750.9	0.96772604
751.0	0.96774591
751.1	0.96776579
751.2	0.96778566
751.3	0.96780564
751.4	0.96782563
751.5	0.96784585
751.6	0.96786607
751.7	0.96788665
751.8	0.96790724
751.9	0.96792832
752.0	0.9679494
752.1	0.96797112
752.2	0.96799284
752.3	0.96801535
752.4	0.96803786
752.5	0.9680613
752.6	0.96808475
752.7	0.96810928
752.8	0.96813381
752.9	0.96815958
753.0	0.96818534
753.1	0.9682125
753.2	0.96823965
753.3	0.96826833
753.4	0.968297
753.5	0.96832735
753.6	0.96835769
753.7	0.96838982
753.8	0.96842195
753.9	0.968456
754.0	0.96849005
754.1	0.96852611
754.2	0.96856217
754.3	0.96860035
754.4	0.96863853
754.5	0.9686789
754.6	0.96871928
754.7	0.96876191
754.8	0.96880454
754.9	0.96884947
755.0	0.9688944
755.1	0.96894167
755.2	0.96898893
755.3	0.96903854
755.4	0.96908814
755.5	0.96914007
755.6	0.969192
755.7	0.96924622
755.8	0.96930044
755.9	0.96935689
756.0	0.96941334
756.1	0.96947194
756.2	0.96953054
756.3	0.96959119
756.4	0.96965184
756.5	0.9697144
756.6	0.96977697
756.7	0.9698413
756.8	0.96990564
756.9	0.96997157
757.0	0.9700375
757.1	0.97010483
757.2	0.97017216
757.3	0.97024067
757.4	0.97030918
757.5	0.97037863
757.6	0.97044808
757.7	0.97051822
757.8	0.97058835
757.9	0.9706589
758.0	0.97072944
758.1	0.9708001
758.2	0.97087075
758.3	0.97094122
758.4	0.97101168
758.5	0.97108162
758.6	0.97115156
758.7	0.97122066
758.8	0.97128975
758.9	0.97135765
759.0	0.97142555
759.1	0.97149191
759.2	0.97155827
759.3	0.97162273
759.4	0.97168719
759.5	0.9717494
759.6	0.97181161
759.7	0.97187122
759.8	0.97193082
759.9	0.97198747
760.0	0.97204412
760.1	0.97209747
760.2	0.97215082
760.3	0.97220054
760.4	0.97225025
760.5	0.972296
760.6	0.97234175
760.7	0.97238323
760.8	0.97242472
760.9	0.97246163
761.0	0.97249855
761.1	0.97253064
761.2	0.97256272
761.3	0.97258972
761.4	0.97261672
761.5	0.97263841
761.6	0.97266009
761.7	0.97267627
